                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    107,                0.99205,                0.73851,                 1.1629,                0.70112,                0.86127,                0.79014,                 0.4952,                 1.2292,                0.98054,                 1.2265,               0.006502,               0.006502,               0.006502
                    108,                0.99118,                0.73488,                  1.162,                0.70065,                0.86222,                 0.7901,                0.49543,                 1.2289,                0.98081,                 1.2264,               0.006469,               0.006469,               0.006469
                    109,                0.98908,                0.73444,                 1.1589,                0.70039,                 0.8646,                0.79002,                0.49552,                 1.2283,                0.98068,                 1.2258,               0.006436,               0.006436,               0.006436
                    110,                0.98848,                0.73199,                 1.1591,                0.70071,                0.86491,                0.78968,                0.49528,                 1.2281,                0.97985,                 1.2257,               0.006403,               0.006403,               0.006403
                    111,                0.98965,                0.73199,                 1.1573,                    0.7,                0.86375,                0.78859,                0.49438,                 1.2293,                 0.9806,                 1.2258,                0.00637,                0.00637,                0.00637
                    112,                0.98743,                0.73036,                 1.1597,                0.69882,                0.86309,                0.78825,                0.49395,                 1.2299,                0.98132,                 1.2257,               0.006337,               0.006337,               0.006337
                    113,                0.98832,                0.72898,                 1.1599,                0.69885,                0.86196,                  0.788,                 0.4935,                 1.2302,                0.98155,                 1.2256,               0.006304,               0.006304,               0.006304
                    114,                0.98617,                0.72519,                 1.1577,                0.69835,                0.86187,                0.78741,                0.49348,                   1.23,                0.98156,                 1.2253,               0.006271,               0.006271,               0.006271
                    115,                0.98507,                0.72688,                  1.157,                0.69743,                0.86227,                0.78682,                0.49328,                 1.2307,                 0.9831,                 1.2254,               0.006238,               0.006238,               0.006238
                    116,                0.98512,                0.73046,                 1.1585,                0.66168,                0.84874,                0.77258,                0.48044,                 1.2723,                 0.9857,                 1.2418,               0.006205,               0.006205,               0.006205
                    117,                0.98621,                0.72549,                 1.1562,                0.67139,                0.84749,                0.77896,                0.48442,                 1.2719,                0.97147,                 1.2412,               0.006172,               0.006172,               0.006172
                    118,                0.98268,                0.72211,                 1.1556,                0.67081,                0.84973,                0.77891,                0.48448,                 1.2714,                0.97239,                 1.2413,               0.006139,               0.006139,               0.006139
                    119,                0.98262,                0.72173,                 1.1552,                0.67146,                0.84907,                0.77878,                0.48435,                 1.2712,                0.97309,                 1.2417,               0.006106,               0.006106,               0.006106
                    120,                0.98325,                0.72445,                 1.1572,                0.67049,                 0.8513,                0.77892,                0.48426,                 1.2715,                 0.9741,                 1.2423,               0.006073,               0.006073,               0.006073
                    121,                0.98178,                0.72107,                 1.1541,                0.67154,                0.85002,                0.77874,                0.48399,                 1.2719,                0.97471,                 1.2425,                0.00604,                0.00604,                0.00604
                    122,                0.98231,                0.71914,                 1.1568,                0.64656,                0.84702,                0.76664,                0.47599,                 1.2725,                 1.0313,                  1.244,               0.006007,               0.006007,               0.006007
                    123,                 0.9788,                0.71947,                 1.1552,                0.64598,                0.84604,                0.76644,                0.47562,                 1.2733,                 1.0318,                 1.2445,               0.005974,               0.005974,               0.005974
